Codigo_temporada	Codigo_competicion	Codigo_fase	Codigo_grupo	Codigo_equipo	Posicion	Puntos	Partidos_jugados	Partidos_ganados	Partidos_empatados	Partidos_perdidos	Goles_favor	Goles_contra	Nombre_temporada	Nombre_competicion	Nombre_fase	Nombre_grupo	Nombre_deporte	Nombre_categoria	Nombre_equipo	Nombre-Sexo	Nombre_distrito
2025	8937	9852	27208	188078	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC CAD FEM Final Madrid	BALONCESTO	CADETE 	valdeluz	FEMENINO	Dirección General de Deporte
2025	8937	9852	27208	189625	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC CAD FEM Final Madrid	BALONCESTO	CADETE 	KENSINGTON SCHOOL 1	FEMENINO	Dirección General de Deporte
2025	8937	9852	27207	189882	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC CAD MAS Final Madrid	BALONCESTO	CADETE 	BJC A	MASCULINO	Dirección General de Deporte
2025	8937	9852	27207	189615	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC CAD MAS Final Madrid	BALONCESTO	CADETE 	Maristas Chamberí Amarillo	MASCULINO	Dirección General de Deporte
2025	8937	9852	27203	188074	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC INF FEM Final Madrid	BALONCESTO	INFANTIL 	SCF A	FEMENINO	Dirección General de Deporte
2025	8937	9852	27203	189859	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC INF FEM Final Madrid	BALONCESTO	INFANTIL 	ALDEAFUENTE A	FEMENINO	Dirección General de Deporte
2025	8937	9852	27202	189605	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC INF MAS Final Madrid	BALONCESTO	INFANTIL 	C.D. DOSA	MASCULINO	Dirección General de Deporte
2025	8937	9852	27202	189617	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC INF MAS Final Madrid	BALONCESTO	INFANTIL 	SAN BLAS BASKET	MASCULINO	Dirección General de Deporte
2025	8937	9852	27213	189884	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC JUV FEM Final Madrid	BALONCESTO	JUVENIL 	AMIDECU JUV FEM	FEMENINO	Dirección General de Deporte
2025	8937	9852	27213	188080	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC JUV FEM Final Madrid	BALONCESTO	JUVENIL 	ESCUELA BARRIO DEL PILAR	FEMENINO	Dirección General de Deporte
2025	8937	9852	27212	189883	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC JUV MAS Final Madrid	BALONCESTO	JUVENIL 	BJC A	MASCULINO	Dirección General de Deporte
2025	8937	9852	27212	187998	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE FINAL DE MADRID 46 JDM	JDM DGD BC JUV MAS Final Madrid	BALONCESTO	JUVENIL 	DINAMICA A	MASCULINO	Dirección General de Deporte
2025	8965	9948	28937	190691	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE BC CAD FEM FASE FINAL	BALONCESTO	CADETE 	valdeluz	FEMENINO	Fuencarral - El Pardo
2025	8965	9948	28937	190692	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE BC CAD FEM FASE FINAL	BALONCESTO	CADETE 	FUNDACIÓN BALIA	FEMENINO	Fuencarral - El Pardo
2025	8965	9948	28938	190693	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE BC INF FEM FASE FINAL	BALONCESTO	INFANTIL 	SCF A	FEMENINO	Fuencarral - El Pardo
2025	8965	9948	28938	190694	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE BC INF FEM FASE FINAL	BALONCESTO	INFANTIL 	HALCONES ARROYOFRESNO	FEMENINO	Fuencarral - El Pardo
2025	8965	9948	28939	190695	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE BC INF MAS FASE FINAL	BALONCESTO	INFANTIL 	MOVISTAR ESTUDIANTES BLANCA FERNANDEZ OCHOA	MASCULINO	Fuencarral - El Pardo
2025	8965	9948	28939	190696	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE BC INF MAS FASE FINAL	BALONCESTO	INFANTIL 	ESCUELA BARRIO DEL PILAR	MASCULINO	Fuencarral - El Pardo
2025	8965	9948	28940	190698	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE BC JUV FEM FASE FINAL	BALONCESTO	JUVENIL 	EFBM FERNANDO MARTIN	FEMENINO	Fuencarral - El Pardo
2025	8965	9948	28940	190697	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE BC JUV FEM FASE FINAL	BALONCESTO	JUVENIL 	ESCUELA BARRIO DEL PILAR	FEMENINO	Fuencarral - El Pardo
2025	8965	9948	28941	190699	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE F7 ALE MIX FASE FINAL	FUTBOL 7	ALEVIN 	SCf l	MIXTO	Fuencarral - El Pardo
2025	8965	9948	28941	190700	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE F7 ALE MIX FASE FINAL	FUTBOL 7	ALEVIN 	SCF ll	MIXTO	Fuencarral - El Pardo
2025	8965	9948	28948	190712	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE MBC ALE FEM FASE FINAL	MINIBALONCESTO	ALEVIN 	HALCONES ARROYOFRESNO	FEMENINO	Fuencarral - El Pardo
2025	8965	9948	28948	190715	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP FUE MBC ALE FEM FASE FINAL	MINIBALONCESTO	ALEVIN 	CD NORTE A	FEMENINO	Fuencarral - El Pardo
2025	8945	9884	27752	190138	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM FUE BC SEN MAS FASE DISTRITO	BALONCESTO	SENIOR 	FERNANDO MARTIN	MASCULINO	Fuencarral - El Pardo
2025	8945	9884	27752	190137	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM FUE BC SEN MAS FASE DISTRITO	BALONCESTO	SENIOR 	Assassins kroketas	MASCULINO	Fuencarral - El Pardo
2025	8945	9884	27751	190149	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM FUE F7 SEN MAS FASE DISTRITO	FUTBOL 7	SENIOR 	Emirates	MASCULINO	Fuencarral - El Pardo
2025	8945	9884	27751	190151	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM FUE F7 SEN MAS FASE DISTRITO	FUTBOL 7	SENIOR 	LIFECOOL FUENCARRAL	MASCULINO	Fuencarral - El Pardo
2025	8942	9872	27575	189981	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM CHM MBC BEN MIX Final Distrito	MINIBALONCESTO	BENJAMIN 	FEFC SANTA CATALINA B	MIXTO	Chamartín
2025	8942	9872	27575	189982	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM CHM MBC BEN MIX Final Distrito	MINIBALONCESTO	BENJAMIN 	COIN A	MIXTO	Chamartín
2025	8968	9954	30174	190733	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON BC INF FEM FINAL	BALONCESTO	INFANTIL 	KENSINGTON SCHOOL	FEMENINO	Moncloa - Aravaca
2025	8968	9954	30174	190735	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON BC INF FEM FINAL	BALONCESTO	INFANTIL 	Maristas Chamberí	FEMENINO	Moncloa - Aravaca
2025	8953	9916	28422	190723	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM TET BC SEN MAS FINAL	BALONCESTO	SENIOR 	MACETAS TEAM	MASCULINO	Tetuán
2025	8953	9916	28422	190724	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM TET BC SEN MAS FINAL	BALONCESTO	SENIOR 	Relevo generacional	MASCULINO	Tetuán
2025	8968	9954	29187	190749	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON BC INF MAS FINAL	BALONCESTO	INFANTIL 	TucuTucu Singer Basket	MASCULINO	Moncloa - Aravaca
2025	8968	9954	29187	190750	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON BC INF MAS FINAL	BALONCESTO	INFANTIL 	COLEGIO EL PRADO	MASCULINO	Moncloa - Aravaca
2025	8968	9954	29178	190751	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON BC JUV MAS FINAL	BALONCESTO	JUVENIL 	FUNDACIÓN BALIA	MASCULINO	Moncloa - Aravaca
2025	8968	9954	29178	190752	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON BC JUV MAS FINAL	BALONCESTO	JUVENIL 	EFBM Fernando Martín B	MASCULINO	Moncloa - Aravaca
2025	8968	9954	29177	190730	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON BC CAD MAS FINAL	BALONCESTO	CADETE 	F. BALIA	MASCULINO	Moncloa - Aravaca
2025	8968	9954	29177	190731	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON BC CAD MAS FINAL	BALONCESTO	CADETE 	FUENTELARREYNA	MASCULINO	Moncloa - Aravaca
2025	8968	9954	29179	190763	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON MBC ALE MIX FINAL	MINIBALONCESTO	ALEVIN 	EFBM Fernando Martín B	MIXTO	Moncloa - Aravaca
2025	8968	9954	29179	190760	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP MON MBC ALE MIX FINAL	MINIBALONCESTO	ALEVIN 	Asunción Rincón Rojo	MIXTO	Moncloa - Aravaca
2025	8947	9892	28004	189988	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM LAT F7 SEN MAS FINAL DISTRITO	FUTBOL 7	SENIOR 	GALLUS F.C.	MASCULINO	Latina
2025	8947	9892	28004	189994	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM LAT F7 SEN MAS FINAL DISTRITO	FUTBOL 7	SENIOR 	Cubos A	MASCULINO	Latina
2025	8973	9964	29397	190273	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP TET FS JUV MAS	FUTBOL SALA	JUVENIL 	IES ORTEGA Y GASSET "A"	MASCULINO	Tetuán
2025	8973	9964	29397	190274	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP TET FS JUV MAS	FUTBOL SALA	JUVENIL 	CARBALLO	MASCULINO	Tetuán
2025	8970	9958	29288	190442	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP RET F7 ALE MIX FINAL	FUTBOL 7	ALEVIN 	CD RETIRO AS A	MIXTO	Retiro
2025	8970	9958	29288	190443	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP RET F7 ALE MIX FINAL	FUTBOL 7	ALEVIN 	OLMOS MIZAR "C"	MIXTO	Retiro
2025	8970	9958	29295	190444	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP RET F7 INF MAS FINAL	FUTBOL 7	INFANTIL 	CD RETIRO AS A	MASCULINO	Retiro
2025	8970	9958	29295	190446	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP RET F7 INF MAS FINAL	FUTBOL 7	INFANTIL 	Dragones de Lavapiés A	MASCULINO	Retiro
2025	8950	9902	28229	182019	1	38.00	17	13	1	2	126	64	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 1	FUTBOL 7	BENJAMIN 	Dragones de Lavapies A	MIXTO	Retiro
2025	8950	9902	28229	182932	2	28.00	17	10	2	3	80	58	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 1	FUTBOL 7	BENJAMIN 	F.S. LEOPARDOS	MIXTO	Retiro
2025	8950	9902	28229	181609	3	25.00	17	8	1	8	72	77	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 1	FUTBOL 7	BENJAMIN 	NAIF	MIXTO	Retiro
2025	8950	9902	28229	181815	5	20.00	17	6	2	9	66	88	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 1	FUTBOL 7	BENJAMIN 	CD RETIRO AS  A	MIXTO	Retiro
2025	8950	9902	28229	181810	4	23.00	17	8	1	7	80	77	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 1	FUTBOL 7	BENJAMIN 	OLMOS MIZAR "A"	MIXTO	Retiro
2025	8950	9902	28229	182929	6	6.00	17	3	1	10	63	111	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 1	FUTBOL 7	BENJAMIN 	Club CODEC	MIXTO	Retiro
2025	8950	9902	28230	182210	1	51.00	18	17	0	1	104	32	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 2	FUTBOL 7	BENJAMIN 	CD RETIRO AS  B	MIXTO	Retiro
2025	8950	9902	28230	182532	3	36.00	18	12	0	6	110	64	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 2	FUTBOL 7	BENJAMIN 	King's College 	MIXTO	Retiro
2025	8950	9902	28230	181924	2	37.00	18	12	1	5	89	54	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 2	FUTBOL 7	BENJAMIN 	OLMOS MIZAR "B"	MIXTO	Retiro
2025	8950	9902	28230	181506	4	30.00	18	10	0	8	84	89	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 2	FUTBOL 7	BENJAMIN 	SEK Santa Isabel	MIXTO	Retiro
2025	8950	9902	28230	182050	5	25.00	18	8	1	9	65	79	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 2	FUTBOL 7	BENJAMIN 	OLMOS MIZAR "D"	MIXTO	Retiro
2025	8950	9902	28230	182170	6	7.00	18	3	0	14	40	87	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 2	FUTBOL 7	BENJAMIN 	Dragones de Lavapies B	MIXTO	Retiro
2025	8950	9902	28230	182279	7	.00	18	0	0	18	36	123	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX 2	FUTBOL 7	BENJAMIN 	Dragones de Lavapies C	MIXTO	Retiro
2025	8950	9904	28256	190477	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX Fase Final Distrito	FUTBOL 7	BENJAMIN 	Dragones de Lavapies A	MIXTO	Retiro
2025	8950	9904	28256	190478	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM RET SAB MAÑ F7 BEN MIX Fase Final Distrito	FUTBOL 7	BENJAMIN 	CD RETIRO AS  B	MIXTO	Retiro
2025	8947	9892	30236	190377	1	2.00	1	1	0	0	54	32	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM LAT MBC ALV 2º - 3º PUESTO DISTRITO	MINIBALONCESTO	ALEVIN 	CLUB SALESIANOS SAN MIGUEL ARCANGEL	MIXTO	Latina
2025	8947	9892	30236	190378	2	.00	1	0	0	1	32	54	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM LAT MBC ALV 2º - 3º PUESTO DISTRITO	MINIBALONCESTO	ALEVIN 	CEIP PORTUGAL VERDE	MIXTO	Latina
2025	8940	9862	27370	182857	1	20.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	CLUB SALESIANOS SAN MIGUEL ARCANGEL	MIXTO	Carabanchel
2025	8940	9862	27370	183240	2	20.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	CDE SAN GABRIEL CARABANCHEL 	MIXTO	Carabanchel
2025	8940	9862	27370	182826	3	20.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	E.M.F.GALLUR / RAYO LATINA A	MIXTO	Carabanchel
2025	8940	9862	27370	182537	6	20.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	MADRID SUR LATINA	MIXTO	Carabanchel
2025	8940	9862	27370	184060	4	20.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	EDM F.F.OCHOA “B”	MIXTO	Carabanchel
2025	8940	9862	27370	182820	7	20.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	E.M.F.GALLUR / RAYO LATINA B	MIXTO	Carabanchel
2025	8940	9862	27370	182777	5	20.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	EDM F.F Ochoa A	MIXTO	Carabanchel
2025	8940	9862	27370	182785	8	20.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	ARENALES 	MIXTO	Carabanchel
2025	8940	9862	27370	182878	9	20.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	ATLETICO CHIBOI	MIXTO	Carabanchel
2025	8940	9862	27370	183242	10	19.00	19	0	19	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	C.D. SAN VIATOR	MIXTO	Carabanchel
2025	8940	9862	27370	182719	11	19.00	19	0	19	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	AMIDECU PREB	MIXTO	Carabanchel
2025	8940	9862	27370	183268	12	18.00	20	0	20	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ F7 PBJ MIX	FUTBOL 7	PREBENJAMIN 	CDE FC INCLUSIVE MENENDEZ PELAYO 	MIXTO	Carabanchel
2025	8967	9952	29120	190464	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP LAT MBC ALE FINAL COPA	MINIBALONCESTO	ALEVIN 	REVOLUTION ALUCHE	MIXTO	Latina
2025	8967	9952	29120	190462	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP LAT MBC ALE FINAL COPA	MINIBALONCESTO	ALEVIN 	AGORA MADRID	MIXTO	Latina
2025	8967	9952	29116	190425	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP LAT BC INF FEM FINAL COPA	BALONCESTO	INFANTIL 	BJC	FEMENINO	Latina
2025	8967	9952	29116	190423	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP LAT BC INF FEM FINAL COPA	BALONCESTO	INFANTIL 	Arcangel International School	FEMENINO	Latina
2025	8967	9952	29118	190459	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP LAT BC INF MAS FINAL COPA	BALONCESTO	INFANTIL 	LICEO SOROLLA PRODET	MASCULINO	Latina
2025	8967	9952	29118	190457	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP LAT BC INF MAS FINAL COPA	BALONCESTO	INFANTIL 	REVOLUTION	MASCULINO	Latina
2025	8940	9864	30033	190503	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM CAR SAB MAÑ F7 BEN MIX FINAL DISTRITO	FUTBOL 7	BENJAMIN 	ARENALES A	MIXTO	Carabanchel
2025	8940	9864	30033	190500	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM CAR SAB MAÑ F7 BEN MIX FINAL DISTRITO	FUTBOL 7	BENJAMIN 	ATLETICO CHIBOI A	MIXTO	Carabanchel
2025	8940	9864	30033	190504	3	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM CAR SAB MAÑ F7 BEN MIX FINAL DISTRITO	FUTBOL 7	BENJAMIN 	E.M.F.GALLUR / RAYO LATINA A	MIXTO	Carabanchel
2025	8940	9864	30033	190502	4	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM CAR SAB MAÑ F7 BEN MIX FINAL DISTRITO	FUTBOL 7	BENJAMIN 	Cuatro Vientos F.C  A	MIXTO	Carabanchel
2025	8960	9938	30055	190479	1	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP CAR SAB MAÑ F7 ALE MIX FINAL COPA	FUTBOL 7	ALEVIN 	AMIDECU 14 ALEV JU	MIXTO	Carabanchel
2025	8960	9938	30055	190484	2	.00	0	0	0	0	0	0	2025/2026	COPA PRIMAVERA 2026	FASE FINAL COPA PRIMAVERA	CP CAR SAB MAÑ F7 ALE MIX FINAL COPA	FUTBOL 7	ALEVIN 	ARENALES A	MIXTO	Carabanchel
2025	8940	9864	30212	190728	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM CAR SAB MAÑ F7 ALE MIX 3º Y 4º PUESTO DISTRITO	FUTBOL 7	ALEVIN 	ATLETICO CHIBOI C	MIXTO	Carabanchel
2025	8940	9864	30212	190727	2	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM CAR SAB MAÑ F7 ALE MIX 3º Y 4º PUESTO DISTRITO	FUTBOL 7	ALEVIN 	AMIDECU 15 ALEV YA	MIXTO	Carabanchel
2025	8940	9864	30250	190745	1	.00	0	0	0	0	0	0	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE DISTRITO 46 JDM	JDM CAR SAB MAÑ F7 INF MAS 3º Y 4º PUESTO DISTRITO	FUTBOL 7	INFANTIL 	EDM F.F. Ochoa D	MASCULINO	Carabanchel
